setup_id,created_ts,updated_ts,reference_ts,resolved_ts,symbol,strategy,side,status,activation_status,trade_lifecycle,resolution_status,breakout_context,pullback_quality,risk_quality,reward_quality,quality_score,quality_grade,ideal_entry,activated_ts,activated_price,entry_price,invalidation,tp1,tp2,exit_price,tp1_hit,tp1_hit_ts,tp1_price,realized_return_pct,realized_r_multiple,outcome_r_multiple_proxy,consistency_flag,bars_observed,trend_state,trend_regime,immediate_slope,is_extended_move,active_leg_boxes,reason,reject_reason,resolution_note
827fcdf552dc6f9e134b8161573cbb2f2de7c208,1773026639999,1774684679999,1773026639999,1774684679999,MEXC_FUT:SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,82.0,1774635899999,82.0,82.0,81.5,83.0,83.5,83.5,1,1774640039999.0,82.75,1.8292682926829267,3.0,3.0,OK,27634,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
b53022893d153385abdea2a8c6d7f63d06ba75bd,1774692599999,1774693739999,1774692599999,1774693739999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,90.0,A,0.09175,1774692659999,0.09175,0.09175,0.09125,0.09275,0.09325,0.09125,0,,,-0.5449591280653956,-1.0,-1.0,OK,19,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
a7c802f292f572892b51b32cb43c6a7fe7186af0,1774699619999,1774739399999,1774699619999,1774739399999,MEXC_FUT:SUIUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,0.875,1774739279999,0.875,0.875,0.8700000000000001,0.8849999999999998,0.8899999999999997,0.8700000000000001,0,,,-0.5714285714285593,-1.0,-1.0,OK,663,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
83aa79618eea60ca254f5ec014d670e0535dc7f4,1774693679999,1774739519999,1774693679999,1774739519999,MEXC_FUT:SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,82.5,1774734839999,82.5,82.5,82.0,83.5,84.0,82.0,0,,,-0.6060606060606061,-1.0,-1.0,OK,764,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
3aba84e9a4540dd3da287399b447243c89f968e5,1774713299999,1774741559999,1774713299999,1774741559999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,80.0,A,0.09075,1774739519999,0.09075,0.09075,0.09025,0.09175,0.09225,0.09025,0,,,-0.5509641873278243,-1.0,-1.0,OK,471,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
eafa6daa93ba6821019487a63075a8b1a277adbc,1774786139999,1774802639999,1774786139999,1774802639999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP1_PARTIAL_THEN_BE,TP1_PARTIAL_THEN_BE,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,80.0,A,0.09,1774789739999,0.09,0.09,0.0895,0.091,0.0915,0.090018,1,1774801199999.0,0.09075,0.02000000000000458,0.03600000000000821,1.0,OK,275,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp1_partial_then_breakeven
66f8f9901ff2bd7b74d4c3054c5575cd93948f72,1774802639999,1774804979999,1774802639999,1774804979999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,90.0,A,0.09,1774802699999,0.09,0.09,0.0895,0.091,0.0915,0.0895,0,,,-0.5555555555555561,-1.0,-1.0,OK,39,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
c9ad1678e36af1b5f8a75578d4f76120102dc54f,1774821839999,1774824119999,1774821839999,1774824119999,BTCUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,66300.0,1774822019999,66300.0,66300.0,66100.0,66700.0,66900.0,66100.0,0,,,-0.301659125188537,-1.0,-1.0,OK,38,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
3aa7f6d3dbd581e3eb624746b40afb0ddb2dc7d6,1774822019999,1774824179999,1774822019999,1774824179999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,90.0,A,0.08975,1774824119999,0.08975,0.08975,0.08925,0.09075,0.09125,0.08925,0,,,-0.5571030640668528,-1.0,-1.0,OK,36,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
2d5cbdfff8c5734d02d45bb289c292883e1c941e,1774661759999,1774824359999,1774661759999,1774824359999,MEXC_FUT:BTCUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,65700.0,1774824179999,65700.0,65700.0,65500.0,66100.0,66300.0,65500.0,0,,,-0.30441400304414,-1.0,-1.0,OK,2710,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
14f0abb68c3c544e5f5abc3b5a793cc719fde2f8,1773026639999,1774825019999,1773026639999,1774825019999,MEXC_FUT:ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,1945.0,1774824599999,1945.0,1945.0,1935.0,1965.0,1975.0,1975.0,1,1774824959999.0,1960.0,1.5424164524421593,3.0,3.0,OK,29973,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
293a2bcaf2e64990cd52bf8f4de751e9ae0cb1c1,1774878599999,1774881479999,1774878599999,1774881479999,ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,2055.0,1774880999999,2055.0,2055.0,2045.0,2075.0,2085.0,2045.0,0,,,-0.48661800486618007,-1.0,-1.0,OK,48,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
270cb511366a6c15e0ab482a6777c36d9cb54baa,1774878599999,1774881479999,1774878599999,1774881479999,MEXC_FUT:ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,2055.0,1774880519999,2055.0,2055.0,2045.0,2075.0,2085.0,2045.0,0,,,-0.48661800486618007,-1.0,-1.0,OK,48,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
f17b9656de2b1a39a80d76fa527c7afc44001132,1774889699999,1774891439999,1774889699999,1774891439999,MEXC_FUT:ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,2055.0,1774891019999,2055.0,2055.0,2045.0,2075.0,2085.0,2045.0,0,,,-0.48661800486618007,-1.0,-1.0,OK,29,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
62bb3d9ea77c55189159519d401659a1e87c467f,1774889699999,1774891499999,1774889699999,1774891499999,ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,2055.0,1774891079999,2055.0,2055.0,2045.0,2075.0,2085.0,2045.0,0,,,-0.48661800486618007,-1.0,-1.0,OK,30,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
8a9e03e65c9ef19ce024e268e1b86ad7aa06dc89,1774880399999,1774896659999,1774880399999,1774896659999,XRPUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,1.335,1774891619999,1.335,1.335,1.3250000000000002,1.3549999999999995,1.3649999999999993,1.3250000000000002,0,,,-0.7490636704119691,-1.0,-1.0,OK,271,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
73cfd5a3d2cf2cf60989845f7ba6dc346678181c,1774838459999,1774898699999,1774838459999,1774898699999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,90.0,A,0.09025,1774895039999,0.09025,0.09025,0.08975,0.09125,0.09175,0.08975,0,,,-0.5540166204986154,-1.0,-1.0,OK,1004,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
013d6ec9f7203f86ed0930d036d85db760682ec1,1774908179999,1774908599999,1774908179999,1774908599999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,90.0,A,0.0925,1774908239999,0.0925,0.0925,0.092,0.0935,0.094,0.092,0,,,-0.540540540540541,-1.0,-1.0,OK,7,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
78886fef52a08efbe30f7578dce230db06dec65e,1774921439999,1774949039999,1774921439999,1774949039999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,80.0,A,0.09125,1774947719999,0.09125,0.09125,0.09075,0.09225,0.09275,0.09075,0,,,-0.5479452054794526,-1.0,-1.0,OK,460,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
c9a8beb267124142335821b340bb4763dda1fdfa,1774921379999,1774949759999,1774921379999,1774949759999,MEXC_FUT:SUIUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,0.8625,1774946759999,0.8625,0.8625,0.8575000000000002,0.8724999999999998,0.8774999999999997,0.8575000000000002,0,,,-0.5797101449275238,-1.0,-1.0,OK,473,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
86e20e60a21821dfd5491e4a1217ea657944b9d8,1774840559999,1774950839999,1774840559999,1774950839999,MEXC_FUT:SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,82.0,1774948679999,82.0,82.0,81.5,83.0,83.5,81.5,0,,,-0.6097560975609756,-1.0,-1.0,OK,1838,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
384267d4bd1b42745ea322622884c315b14665de,1774867139999,1774950839999,1774867139999,1774950839999,SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,82.0,1774948739999,82.0,82.0,81.5,83.0,83.5,81.5,0,,,-0.6097560975609756,-1.0,-1.0,OK,1395,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
32dee6a89b5fff44dedc625578e1c1c7d62723e7,1774975619999,1775015099999,1774975619999,1775015099999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,80.0,A,0.08975,1775008379999,0.08975,0.08975,0.08925,0.09075,0.09125,0.09125,1,1775012939999.0,0.0905,1.6713091922005585,3.0,3.0,OK,658,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
1dede5387e868bf8219a63fd37eba17558ebd400,1775063759999,1775091839999,1775063759999,1775091839999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP1_PARTIAL_THEN_BE,TP1_PARTIAL_THEN_BE,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,80.0,A,0.08975,1775083859999,0.08975,0.08975,0.08925,0.09075,0.09125,0.08976795,1,1775090459999.0,0.0905,0.020000000000002995,0.03590000000000534,1.0,OK,468,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp1_partial_then_breakeven
36b8bf88df92ebb8b76f7acf29edac368b70ab9b,1774979819999,1775091959999,1774979819999,1775091959999,MEXC_FUT:SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP1_PARTIAL_THEN_BE,TP1_PARTIAL_THEN_BE,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,80.75,1775082719999,80.75,80.75,80.25,81.75,82.25,80.76615,1,1775090519999.0,81.5,0.019999999999995185,0.032299999999992224,1.0,OK,1869,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp1_partial_then_breakeven
ecbf38444aef4a9bb3ab067bdd0267b2bd09b0d2,1774979099999,1775092559999,1774979099999,1775092559999,SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP1_PARTIAL_THEN_BE,TP1_PARTIAL_THEN_BE,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,80.75,1775091959999,80.75,80.75,80.25,81.75,82.25,80.76615,1,1775092319999.0,81.5,0.019999999999995185,0.032299999999992224,1.0,OK,1891,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp1_partial_then_breakeven
9b306e7a34ad57df19213f693445d6fd25918bfb,1775040959999,1775092739999,1775040959999,1775092739999,BNBUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,610.0,1775081999999,610.0,610.0,606.0,618.0,622.0,606.0,0,,,-0.6557377049180327,-1.0,-1.0,OK,863,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
24c3789e5ec61f16ad70efb604dec2c8f599f115,1774978679999,1775097899999,1774978679999,1775097899999,MEXC_FUT:SUIUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,0.8624999999999999,1775096459999,0.8624999999999999,0.8624999999999999,0.8575,0.8724999999999997,0.8774999999999996,0.8575,0,,,-0.5797101449275239,-1.0,-1.0,OK,1987,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
c454831998a22e1597690edaaa4ffeb86580ff1a,1774996379999,1775101319999,1774996379999,1775101319999,XRPUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,1.32,1775096459999,1.32,1.32,1.3100000000000003,1.3399999999999996,1.3499999999999994,1.3100000000000003,0,,,-0.7575757575757414,-1.0,-1.0,OK,1749,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
8d2b19bd090f4d404e0e24886c6da6665ffcc015,1774971059999,1775106539999,1774971059999,1775106539999,ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,2050.0,1775101379999,2050.0,2050.0,2040.0,2070.0,2080.0,2040.0,0,,,-0.4878048780487805,-1.0,-1.0,OK,2258,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
024b4d1c18c173d862369d5b2f98ebda0f16812a,1774972739999,1775106539999,1774972739999,1775106539999,MEXC_FUT:ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,2050.0,1775101379999,2050.0,2050.0,2040.0,2070.0,2080.0,2040.0,0,,,-0.4878048780487805,-1.0,-1.0,OK,2230,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
2c052f111574e1dcc66ab89476243a5978c8118b,1774830299999,1775136839999,1774830299999,1775136839999,MEXC_FUT:BTCUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP1_PARTIAL_THEN_BE,TP1_PARTIAL_THEN_BE,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,65900.0,1775135999999,65900.0,65900.0,65700.0,66300.0,66500.0,65913.18,1,1775136659999.0,66200.0,0.0199999999999894,0.06589999999996507,1.0,OK,5109,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp1_partial_then_breakeven
c154515e2c907e1f09925b37542d6088723ee983,1774830359999,1775136959999,1774830359999,1775136959999,BTCUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,66000.0,1775132519999,66000.0,66000.0,65800.0,66400.0,66600.0,65800.0,0,,,-0.30303030303030304,-1.0,-1.0,OK,5110,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
b3e5edde37b801039f78550f8bf456a8057b1514,1775151539999,1775152319999,1775151539999,1775152319999,BTCUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,67000.0,1775151659999,67000.0,67000.0,66800.0,67400.0,67600.0,66800.0,0,,,-0.2985074626865672,-1.0,-1.0,OK,13,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
808e685746b1a69d11727b569131ce2c7741048e,1775151539999,1775152739999,1775151539999,1775152739999,MEXC_FUT:SUIUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,0.8574999999999999,1775152079999,0.8574999999999999,0.8574999999999999,0.8525,0.8674999999999997,0.8724999999999996,0.8525,0,,,-0.583090379008734,-1.0,-1.0,OK,20,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
d43b37f74b4de96d8b02ff7f07460e9112a5d2cc,1775152079999,1775152739999,1775152079999,1775152739999,ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,2055.0,1775152139999,2055.0,2055.0,2045.0,2075.0,2085.0,2045.0,0,,,-0.48661800486618007,-1.0,-1.0,OK,11,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
3297ec8455995e514b003bd00ec7c41d77b26e33,1775152499999,1775201759999,1775152499999,1775201759999,MEXC_FUT:SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,78.75,1775152559999,78.75,78.75,78.25,79.75,80.25,80.25,1,1775179439999.0,79.5,1.9047619047619049,3.0,3.0,OK,821,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
b6f8bbba0f356383ae815d1ecb82f39c11fce7bb,1775152679999,1775214059999,1775152679999,1775214059999,SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,78.75,1775152739999,78.75,78.75,78.25,79.75,80.25,80.25,1,1775179439999.0,79.5,1.9047619047619049,3.0,3.0,OK,1023,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
28efa31c69b35853f81ae076d54c57e70bed7d6e,1775151239999,1775257679999,1775151239999,1775257679999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,80.0,A,0.07925,1775255339999,0.07925,0.07925,0.07875,0.08025,0.08075,0.07875,0,,,-0.6309148264984233,-1.0,-1.0,OK,1774,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
25c48f30c358d4f93c12d2ee2dce563c931dc6c0,1775220599999,1775315099999,1775220599999,1775315099999,SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,79.25,1775221499999,79.25,79.25,78.75,80.25,80.75,80.75,1,1775226419999.0,80.0,1.8927444794952681,3.0,3.0,OK,1575,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
e00367adf93f812217d40b1af01b0d903daae012,1775212259999,1775330159999,1775212259999,1775330159999,ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_TP2,TP2,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,2050.0,1775220719999,2050.0,2050.0,2040.0,2070.0,2080.0,2080.0,1,1775329739999.0,2065.0,1.4634146341463417,3.0,3.0,OK,1965,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,tp2_hit_after_tp1
33bd27ef87dcf11250ff45513cae4e88456aa33f,1775312219999,1775354939999,1775312219999,1775354939999,MEXC_FUT:ENAUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,NORMAL,OK,90.0,A,0.07975,1775345519999,0.07975,0.07975,0.07925,0.08075,0.08125,0.07925,0,,,-0.6269592476489034,-1.0,-1.0,OK,712,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
0252848ccbde18ca8e35325e6345e35cfc65a129,1775221679999,1775368619999,1775221679999,1775368619999,MEXC_FUT:SUIUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,90.0,A,0.86,1775366459999,0.86,0.86,0.8550000000000001,0.8699999999999998,0.8749999999999997,0.8550000000000001,0,,,-0.5813953488371969,-1.0,-1.0,OK,2449,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
8bb33dbae047593fe3800f1dd76402156cc34147,1775298239999,1775368679999,1775298239999,1775368679999,XRPUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,1.3099999999999998,1775298299999,1.3099999999999998,1.3099999999999998,1.3,1.3299999999999994,1.3399999999999992,1.3,0,,,-0.763358778625938,-1.0,-1.0,OK,1174,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
c1f0a982706ea8eb0bc2424228ee8af109199ed2,1775351279999,1775369399999,1775351279999,1775369399999,ETHUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,2050.0,1775368319999,2050.0,2050.0,2040.0,2070.0,2080.0,2040.0,0,,,-0.4878048780487805,-1.0,-1.0,OK,302,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
d1f271418c0420d1c9396f9ee422bf60c5ffaf55,1775354339999,1775369879999,1775354339999,1775369879999,SOLUSDT,pullback_retest,LONG,CANDIDATE,ACTIVE,ACTIVATED_STOPPED,STOPPED,POST_BREAKOUT_PULLBACK,HEALTHY,TIGHT,OK,100.0,A,80.0,1775369399999,80.0,80.0,79.5,81.0,81.5,79.5,0,,,-0.625,-1.0,-1.0,OK,259,BULLISH,BULLISH_REGIME,BEARISH_PULLBACK,0,2,Bullish pullback near support with acceptable close-confirmed risk profile,,stop_hit_before_tp1
